punto,banda,reflect,fecha,longitud,latitud
6,B8A,0.0238663868771659,2024-05-20,-58.8615767,-27.4704693
6,B11,-5.962492614344228e-4,2024-05-20,-58.8615767,-27.4704693
6,B12,-4.173026180877868e-4,2024-05-20,-58.8615767,-27.4704693
7,B01,0.02562314561671681,2024-05-20,-58.8598219,-27.4721863
7,B02,0.0409750524494383,2024-05-20,-58.8598219,-27.4721863
7,B03,0.07615371545155843,2024-05-20,-58.8598219,-27.4721863
7,B04,0.09593665185901852,2024-05-20,-58.8598219,-27.4721863
7,B05,0.0821844521496031,2024-05-20,-58.8598219,-27.4721863
7,B06,0.03287884386049376,2024-05-20,-58.8598219,-27.4721863
7,B07,0.03307865187525749,2024-05-20,-58.8598219,-27.4721863
7,B08,0.02719033447404702,2024-05-20,-58.8598219,-27.4721863
7,B8A,0.01684428637640343,2024-05-20,-58.8598219,-27.4721863
7,B11,-9.351185096117356e-4,2024-05-20,-58.8598219,-27.4721863
7,B12,4.980931278421647e-4,2024-05-20,-58.8598219,-27.4721863
8,B01,0.02583872568276193,2024-05-20,-58.8579279,-27.4732325
8,B02,0.03950719328390227,2024-05-20,-58.8579279,-27.4732325
8,B03,0.07490949663850996,2024-05-20,-58.8579279,-27.4732325
8,B04,0.08691334393289354,2024-05-20,-58.8579279,-27.4732325
8,B05,0.07261574682262209,2024-05-20,-58.8579279,-27.4732325
8,B06,0.0276727732270956,2024-05-20,-58.8579279,-27.4732325
8,B07,0.02824614817897479,2024-05-20,-58.8579279,-27.4732325
8,B08,0.02198521854976813,2024-05-20,-58.8579279,-27.4732325
8,B8A,0.01298507820400926,2024-05-20,-58.8579279,-27.4732325
8,B11,-7.590931879046063e-5,2024-05-20,-58.8579279,-27.4732325
8,B12,0.00129749310306376,2024-05-20,-58.8579279,-27.4732325
1,B01,0.02704625017940998,2024-05-30,-58.8688526,-27.4651438
1,B02,0.04642932613690694,2024-05-30,-58.8688526,-27.4651438
1,B03,0.083243980175919,2024-05-30,-58.8688526,-27.4651438
1,B04,0.12211071534289254,2024-05-30,-58.8688526,-27.4651438
1,B05,0.12446576356887816,2024-05-30,-58.8688526,-27.4651438
1,B06,0.07876551151275635,2024-05-30,-58.8688526,-27.4651438
1,B07,0.07986572633186977,2024-05-30,-58.8688526,-27.4651438
1,B08,0.06931109146939383,2024-05-30,-58.8688526,-27.4651438
1,B8A,0.05118296999070379,2024-05-30,-58.8688526,-27.4651438
