fecha,punto,banda,reflect,longitud,latitud
2024-05-20,5,B11,0.1007923611111111,-58.8628216,-27.4692696
2024-05-20,5,B12,0.10175416666666666,-58.8628216,-27.4692696
2024-05-20,6,B01,0.11856875,-58.8615767,-27.4704693
2024-05-20,6,B02,0.13462222222222223,-58.8615767,-27.4704693
2024-05-20,6,B03,0.1718111111111111,-58.8615767,-27.4704693
2024-05-20,6,B04,0.19821111111111112,-58.8615767,-27.4704693
2024-05-20,6,B05,0.19058680555555557,-58.8615767,-27.4704693
2024-05-20,6,B06,0.1365236111111111,-58.8615767,-27.4704693
2024-05-20,6,B07,0.13659791666666668,-58.8615767,-27.4704693
2024-05-20,6,B08,0.13174444444444444,-58.8615767,-27.4704693
2024-05-20,6,B8A,0.1211125,-58.8615767,-27.4704693
2024-05-20,6,B11,0.1017138888888889,-58.8615767,-27.4704693
2024-05-20,6,B12,0.10154652777777778,-58.8615767,-27.4704693
2024-05-20,7,B01,0.11680416666666668,-58.8598219,-27.4721863
2024-05-20,7,B02,0.13412222222222225,-58.8598219,-27.4721863
2024-05-20,7,B03,0.17214444444444443,-58.8598219,-27.4721863
2024-05-20,7,B04,0.1943111111111111,-58.8598219,-27.4721863
2024-05-20,7,B05,0.1808298611111111,-58.8598219,-27.4721863
2024-05-20,7,B06,0.1277222222222222,-58.8598219,-27.4721863
2024-05-20,7,B07,0.1279875,-58.8598219,-27.4721863
2024-05-20,7,B08,0.1239222222222222,-58.8598219,-27.4721863
2024-05-20,7,B8A,0.1137888888888889,-58.8598219,-27.4721863
2024-05-20,7,B11,0.10126666666666666,-58.8598219,-27.4721863
2024-05-20,7,B12,0.10236944444444444,-58.8598219,-27.4721863
2024-05-20,8,B01,0.1149576388888889,-58.8579279,-27.4732325
2024-05-20,8,B02,0.1321111111111111,-58.8579279,-27.4732325
2024-05-20,8,B03,0.17097777777777778,-58.8579279,-27.4732325
2024-05-20,8,B04,0.1850111111111111,-58.8579279,-27.4732325
2024-05-20,8,B05,0.170975,-58.8579279,-27.4732325
2024-05-20,8,B06,0.1219,-58.8579279,-27.4732325
2024-05-20,8,B07,0.12285972222222222,-58.8579279,-27.4732325
2024-05-20,8,B08,0.11788888888888888,-58.8579279,-27.4732325
2024-05-20,8,B8A,0.10917361111111112,-58.8579279,-27.4732325
2024-05-20,8,B11,0.10222777777777778,-58.8579279,-27.4732325
2024-05-20,8,B12,0.10338819444444444,-58.8579279,-27.4732325
2024-05-30,1,B01,0.12215555555555556,-58.8688526,-27.4651438
2024-05-30,1,B02,0.1446,-58.8688526,-27.4651438
2024-05-30,1,B03,0.18404444444444443,-58.8688526,-27.4651438
2024-05-30,1,B04,0.22762222222222225,-58.8688526,-27.4651438
2024-05-30,1,B05,0.23311111111111113,-58.8688526,-27.4651438
2024-05-30,1,B06,0.17692222222222223,-58.8688526,-27.4651438
2024-05-30,1,B07,0.1772111111111111,-58.8688526,-27.4651438
2024-05-30,1,B08,0.16896666666666668,-58.8688526,-27.4651438
2024-05-30,1,B8A,0.1487888888888889,-58.8688526,-27.4651438
2024-05-30,1,B11,0.10525555555555556,-58.8688526,-27.4651438
2024-05-30,1,B12,0.10445555555555557,-58.8688526,-27.4651438
2024-05-30,2,B01,0.12458888888888887,-58.866683,-27.4656234
2024-05-30,2,B02,0.14487777777777777,-58.866683,-27.4656234
2024-05-30,2,B03,0.1836222222222222,-58.866683,-27.4656234
2024-05-30,2,B04,0.22662222222222225,-58.866683,-27.4656234
2024-05-30,2,B05,0.23211111111111113,-58.866683,-27.4656234
2024-05-30,2,B06,0.1748222222222222,-58.866683,-27.4656234
2024-05-30,2,B07,0.1766111111111111,-58.866683,-27.4656234
2024-05-30,2,B08,0.16512222222222225,-58.866683,-27.4656234
2024-05-30,2,B8A,0.14235555555555557,-58.866683,-27.4656234
2024-05-30,2,B11,0.10188888888888888,-58.866683,-27.4656234
2024-05-30,2,B12,0.10235555555555556,-58.866683,-27.4656234
2024-05-30,3,B01,0.12465555555555556,-58.8652638,-27.4674984
2024-05-30,3,B02,0.14152222222222222,-58.8652638,-27.4674984
2024-05-30,3,B03,0.1817777777777778,-58.8652638,-27.4674984
2024-05-30,3,B04,0.21697777777777777,-58.8652638,-27.4674984
2024-05-30,3,B05,0.21731111111111112,-58.8652638,-27.4674984
2024-05-30,3,B06,0.15703333333333333,-58.8652638,-27.4674984
2024-05-30,3,B07,0.1560777777777778,-58.8652638,-27.4674984
2024-05-30,3,B08,0.14657777777777778,-58.8652638,-27.4674984
2024-05-30,3,B8A,0.1297,-58.8652638,-27.4674984
2024-05-30,3,B11,0.0999,-58.8652638,-27.4674984
2024-05-30,3,B12,0.10066666666666668,-58.8652638,-27.4674984
2024-05-30,4,B01,0.12381111111111112,-58.8635679,-27.4698467
2024-05-30,4,B02,0.13984444444444444,-58.8635679,-27.4698467
2024-05-30,4,B03,0.1797111111111111,-58.8635679,-27.4698467
2024-05-30,4,B04,0.20564444444444444,-58.8635679,-27.4698467
